Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Plus4,Country,Status_Code,Station_Phone,Expected_Date,Access_Code,Latitude,Longitude,ID
ELEC,Paradise Shoppes,21740 S Tamiami Tr,Estero,FL,33928,,US,E,833-919-0939,,private,26.42455472,-81.81158599,420602
ELEC,Prattville Town Center - Tesla Supercharger,2754 Legends Pkwy,Prattville,AL,36066,,US,P,877-798-3752,2027-08-17,public,32.458543,-86.395854,316907
ELEC,"Walmart 2412 (Ellicott City, MD)",3200 NORTH RIDGE RD,Ellicott City,MD,21043,,US,P,833-632-2778,2027-08-18,public,39.28201,-76.81916,170208
ELEC,"Walmart 5166 - Deming, NM",1021 E. Pine St,Deming,NM,88030,,US,E,833-632-2778,,private,32.26934,-107.74734,121835
ELEC,"Hampton Inn Ozona (Ozona, TX)",816 14TH St.,Ozona,TX,76943,,US,E,833-632-2778,,private,30.7067,-101.20571,170246
CNG,American Natural - Wexford Energy Centre,2619 Wexford Bayne Rd,Sewickley,PA,15143,,US,E,412-259-0184,,private,40.614665,-80.098711,85517
CNG,OnCue Express #314,1402 S Perkins Rd,Stillwater,OK,74074,,US,E,405-624-9091,,private,36.106651,-97.051781,42594
ELEC,"La Quinta Grand Canyon (Williams, AZ)",1100 W Cataract Lake Rd,Williams,AZ,86046,,US,P,833-632-2778,2027-08-19,private,35.25147,-112.1971,184916
ELEC,"Simon Tyrone Square (St Petersburg, FL)",6901 22nd Ave N,Peterburg,FL,33710,,US,E,833-632-2778,,private,27.79207,-82.73335,260586
ELEC,Jones Ford Casa Grande,2425 E Florence Blvd,Casa Grande,AZ,85194,,US,E,313-262-6722,,private,32.87813613777,-111.6845158941,396924
ELEC,Hocon Gas Inc,736 Boston Post Rd,Guilford,CT,6437,,US,E,203-458-2790  877-906-2500,,private,41.28906458,-72.67248073,35734
ELEC,Hocon Gas Inc,20 Railroad Hill St,Waterbury,CT,6708,,US,E,800-992-2242  203-754-7601,,private,41.543491,-73.040843,81820
ELEC,"Houston, TX Rechargery - Washington Ave",6215 Washington Ave,Houston,TX,77007,,US,P,833-466-2474,2027-08-20,public,29.772863,-95.424864,390101
ELEC,"Walmart 5686 - Burbank, CA",1301 N. Victory Place,Burbank,CA,91502,,US,E,833-632-2778,,private,34.18859,-118.32651,125760
ELEC,Flying J 672,700 J Hwy,Peculiar,MO,64078,,US,E,877-455-3833,,public,38.72329,-94.45271,351435
ELEC,"Taubman The Mall at Short Hills (Short Hills, NJ)",1200 Morris Turnpike,Short Hills,NJ,7078,,US,E,833-632-2778,,public,40.7381,-74.36379,325510
CNG,IGS CNG Services - Findlay - Speedway,3730 Speedway Dr,Findlay,OH,45840,,US,P,877-742-4476,2027-08-21,private,41.086807,-83.657436,61206
ELEC,Pilot Travel Center 734,23412 Hwy 242,New Caney,TX,77357,,US,E,877-455-3833,,private,30.19282,-95.19201,349770
ELEC,"UBP Riverhead Plaza (Riverhead, NY)",1820 Old Country Road,Riverhead,NY,11901,,US,E,833-632-2778,,public,40.92394,-72.70909,221920
CNG,Virginia Natural Gas - VNG Office,746 Diligence Dr,Newport News,VA,23606,,US,P,866-229-3578,2027-08-22,public,37.083023,-76.463112,1110
ELEC,"Target T1829 - N Charleston, SC",7250 Rivers Ave,North Charleston,SC,29406,,US,E,833-632-2778,,public,32.93518,-80.0371,122985
CNG,Love's Travel Stop #273,2605 E Bankhead Hwy,Weatherford,TX,76087,,US,E,817-594-2755,,public,32.742843,-97.743024,149854
ELEC,"Walmart 1439 - Washington, UT",625 W. Telegraph St.,Washington,UT,84780,,US,E,833-632-2778,,public,37.1273,-113.51969,146946
ELEC,Pilot Travel Center 146,995 US Route 9,Castleton-On-Hudson,NY,12033,,US,E,877-455-3833,,private,42.497906,-73.674759,330033
ELEC,"Granger, IN",7321 Heritage Square Drive,Granger,IN,46530,,US,P,866-576-1495,2027-08-23,private,41.72746,-86.17789,391344
ELEC,Pilot Travel Center 390,2115 South Highway 395,Stanfield,OR,97875,,US,E,877-455-3833,,public,45.76627,-119.20593,428507
CNG,Marlin Compression,5712 GA-21,Port Wentworth,GA,31407,,US,E,912-298-0000,,private,32.137126,-81.173883,165100
ELEC,Walmart 3078 - East Brunswick NJ,290 NJ-18,East Brunswick,NJ,8816,,US,P,833-632-2778,2027-08-24,public,40.45732,-74.39923,167237
ELEC,Buc-ee's - Tesla Supercharger,9900 E Interstate 40,Amarillo,TX,79118,,US,P,877-798-3752,2027-08-25,private,35.191657,-101.721834,421678
ELEC,Flying J,1701 W Evergreen Ave,Effingham,IL,62401,,US,E,217-347-7161,,public,39.13400319,-88.56609771,66042
CNG,Love's Travel Stop #230,21948 Highway 46,Lost Hills,CA,93249,,US,E,661-797-1800,,private,35.61701,-119.658905,151893
ELEC,Home Depot Trexlertown,5877 Hamilton Blvd,Allentown,PA,18106,,US,E,877-455-3833,,public,40.559318,-75.571475,373045
ELEC,Price Chopper - Tesla Supercharger,138 Ulster Ave,Saugerties,NY,12477,,US,E,877-798-3752,,private,42.080348,-73.95993,422193
CNG,Flying J,100 N Kings Hwy,Fort Pierce,FL,34945,,US,E,772-461-0091,,public,27.44893838,-80.3982519,66100
ELEC,"Milbrook Properties Point Plaza (Temple Terrace, FL)",8707 Temple Terrace Hwy,Tampa,FL,33637,,US,E,833-632-2778,,private,28.03205,-82.35538,434989
ELEC,Lowe's Home Improvement - Tesla Supercharger,235 Colonial Promenade Pkwy,Alabaster,AL,35007,,US,E,877-798-3752,,private,33.230834,-86.803572,322284
ELEC,Women of Wisdom - Terraces at Summitview,3801 Summitview Ave,Yakima,WA,98902,,US,E,855-885-9571,,public,46.6013333,-120.5604841,395568
ELEC,"Albertsons-Safeway 0998 (Healdsburg, CA)",1115 Vine St,Healdsburg,CA,95448,,US,P,833-632-2778,2027-08-26,private,38.60976,-122.87287,279332
ELEC,Lawnside - Tesla Supercharger,401 E Oak Ave,Lawnside,NJ,8045,,US,E,877-798-3752,,private,39.870367,-75.018558,405683
CNG,City of Victorville,16690 D St,Victorville,CA,92395,,US,P,760-241-6365,2027-08-27,public,34.53939073,-117.2961996,18943
ELEC,Awesome Ford,1001 SW Interstate Ave,Chehalis,WA,98532,,US,E,888-357-1009,,private,46.64526,-122.95333,416809
ELEC,South Lake Tahoe CA1-139,3344 Lake Tahoe Blvd,South Lake Tahoe,CA,96150,,US,E,833-632-2778,,public,38.94503,-119.96981,170314
ELEC,Pilot Travel Center 4599,640 Dixie Lee Avenue,Monteagle,TN,37356,,US,P,877-455-3833,2027-08-28,public,35.2329004,-85.825517,352366
CNG,OnCue #117,7400 S Sooner Rd,Oklahoma City,OK,73135,,US,P,405-733-1648,2027-08-29,private,35.392817,-97.422948,69155
ELEC,Flying J 730,1011 Beltway Parkway,Laredo,TX,78045,,US,E,877-455-3833,,public,27.685894,-99.465601,367608
ELEC,"Thorntons, IL- 47, Huntley, IL",11975 Rt. 47,Huntley,IL,60142,,US,E,833-277-8573,,private,42.154727,-88.433388,377472
ELEC,Coso Junction Store,20 Gills Station Road,Olancha,CA,93549,,US,E,833-632-2778,,public,36.04731,-117.94566,164458
CNG,Reliable Self Storage,14744 Highway 110 S,Whitehouse,TX,75791,,US,E,903-581-4645,,private,32.26469,-95.240462,168508
ELEC,OCHO 80 - Plainview,4009 Olton Rd,Plainview,TX,79072,,US,E,800-489-1588,,public,34.187694,-101.7519777,388859
ELEC,"Breezewood, PA",16567 Lincoln Highway,Breezewood,PA,15533,,US,E,866-576-1495,,private,39.99979,-78.2338,391377
CNG,Menards,1100 Avenue of Mid-America,Effingham,IL,62401,,US,P,217-347-3000,2027-08-30,private,39.141026,-88.558617,50496
CNG,Trillium - Golden Eagle,705 E Ajo Way,Tucson,AZ,85713,,US,P,800-920-1166,2027-08-31,public,32.178328,-110.960207,46346
ELEC,Ashby Plaza,1025 Ashby Ave,Berkeley,CA,94710,,US,E,877-455-3833,,public,37.8521253,-122.2889822,321323
CNG,Clean Energy - Midway Pilot #92,4255 NW Highway 326,Ocala,FL,34482,,US,E,866-809-4869,,public,29.267909,-82.191578,76399
ELEC,Hannaford Supermarket - Tesla Supercharger,35  Hannaford Drive,Red Hook,NY,12571,,US,E,877-798-3752,,private,41.979442,-73.882161,214079
ELEC,"Chattanooga Plant (Chattanooga, TN)",8001 Volkswagen Dr,Chattanooga,TN,37416,,US,E,833-632-2778,,private,35.07662,-85.12893,259577
CNG,Clean Energy - Downtown Dallas,801 S Riverfront Blvd,Dallas,TX,75207,,US,P,866-278-3674,2027-09-01,public,32.76662,-96.807086,456
ELEC,"Kroger-Fred Meyer 661 (Hillsboro, OR)",7355 NE Imbrie Dr,Hillsboro,OR,97124,,US,E,833-632-2778,,public,45.55119,-122.90134,279360
ELEC,"Walmart 4370 - Fernley, NV",1550 E. Newlands Rd,Fernley,NV,89408,,US,E,833-632-2778,,private,39.6098,-119.21622,136698
CNG,Trillium,1720 W Jefferson Ave,Naperville,IL,60540,,US,E,,,private,41.768307,-88.191536,122987
ELEC,Comfort Suites Lake City,3690 West US Highway 90,Lake City,FL,32055,,US,E,888-998-2546,,private,30.17792171025941,-82.69309542174167,390780
ELEC,392,450 East Western Ave,Sonora,KY,42776,,US,E,877-455-3833,,private,37.522942,-85.883077,354691
ELEC,Krystals,505 FL-19,Palatka,FL,32177,,US,E,833-919-0939,,private,29.6568721,-81.66881723,420588
CNG,Country Gas Inc,1281 Highway 66 E,Tijeras,NM,87059,,US,E,505-281-9228,,private,35.094774,-106.272415,14672
ELEC,Blossman Gas,264 War Admiral Blvd,Kearneysville,WV,25430,,US,E,540-955-4677,,private,39.34497754,-77.85666001,195932
ELEC,"Kroger King Soopers 126 (Parker, CO)",17761 COTTONWOOD DRIVE,Parker,CO,80134,,US,E,833-632-2778,,private,39.55953,-104.78379,199191
ELEC,Cortez Gas Co - AWC Propane,813 N Virginia,Roswell,NM,88201,,US,E,575-622-1130,,public,33.401945,-104.520708,143989
ELEC,Pilot Travel Center 417,625 Carrollton Street,Temple,GA,30179,,US,E,877-455-3833,,public,33.719159,-85.028843,323679
ELEC,"BOA Gallivan MA5-131 (Dorchester, MA)",740 GALLIVAN BOULEVARD,Dorchester,MA,2122,,US,E,833-632-2778,,public,42.28473,-71.04638,206174
ELEC,RMP Orem,280-360 S State St,Orem,UT,84058,,US,E,833-632-2778,,private,40.29277,-111.69344,390746
ELEC,"Kroger-Fred Meyer 150 (Portland, OR)",7404 N Interstate Ave,Portland,OR,97217,,US,E,833-632-2778,,public,45.5761,-122.67968,279355
ELEC,Chase Bank - 16804 Bellflower Blvd,16804 Bellflower Blvd,Bellflower,CA,90706,,US,P,877-455-3833,2027-09-02,public,33.88187,-118.12441,420728
CNG,Chevron CNG Station 387947,9960 Brookford St,Charlotte,NC,28273,,US,E,877-872-3966,,private,35.12223,-80.9435,53630
ELEC,CircleK - Spartanburg,8697 Asheville Hwy,Spartanburg,SC,29316,,US,E,833-505-2291,,public,35.00171,-82.00731,330195
ELEC,"Walmart 850 - Albuquerque, NM",2701 Carlisle Blvd,Albuquerque,NM,87107,,US,E,833-632-2778,,private,35.11274,-106.60626,129330
ELEC,Ty Warner Park,700 Blackhawk Dr,Westmont,IL,60559,,US,E,888-222-6618,,public,41.8135196,-87.9694435,418155
ELEC,Eagle Plaza - Tesla Supercharger,1407 Eagle Dr,Ruston,LA,71270,,US,E,877-798-3752,,public,32.542728,-92.625719,225841
ELEC,Lowe's of Livermore,4255 1st St,Livermore,CA,94551,,US,P,877-455-3833,2027-09-03,public,37.6948221,-121.7451335,373044
CNG,Gary Propane,3890 M-65,Hale,MI,48739,,US,E,989-728-0166,,private,44.38933,-83.80486,250825
CNG,Blossman Gas Inc,6109 Wilkenson Blvd,Belmont,NC,28012,,US,P,704-825-4427,2027-09-04,public,35.250341,-81.055212,155673
ELEC,Central Highlands Plaza,4601 NE Sunset Blvd.,Renton,WA,98059,,US,E,877-455-3833,,private,47.5055425,-122.1575712,373082
ELEC,Fort Dodge Ford Lincoln Toyota,2723 5th Ave S.,Fort Dodge,IA,50501,,US,E,866-816-7584,,private,42.500421,-94.15927,331040
ELEC,Walmart 571 Georgetown,112 Osborne Way,Georgetown,KY,40324,,US,E,833-632-2778,,public,38.23025,-84.53689,121785
ELEC,Starbucks - Tesla Supercharger,419 Market St,Saddle Brook,NJ,7663,,US,E,877-798-3752,,private,40.897189,-74.097451,355556
ELEC,Stinker Store #68,326 ID 24,Heyburn,ID,83336,,US,E,833-632-2778,,private,42.57256,-113.73045,170348
ELEC,Flying J 703,701 South Morgan Road,Oklahoma City,OK,73128,,US,E,877-455-3833,,public,35.458313,-97.690119,373144
ELEC,"Simon Calhoun OMP (Calhoun, GA)",455 Belwood Rd,Calhoun,GA,30701,,US,E,833-632-2778,,private,34.46171,-84.91851,396210
ELEC,Flying J 639,3636 W 5th Ave,Post Falls,ID,83854,,US,E,877-455-3833,,private,47.71131,-116.99683,311135
ELEC,Target Glen Allen #T1049,11290 W Broad St.,Glen Allen,VA,23060,,US,E,877-455-3833,,private,37.6521444,-77.605661,373127
ELEC,"BOA COW-066 (Highlands Ranch, CO)",1112 CPL Max Donahue Ln,Highlands Ranch,CO,80129,,US,E,833-632-2778,,private,39.54763,-105.00266,384835
ELEC,Gilroy Premium Outlets,681 Leavesley Road,Gilroy,CA,95020,,US,P,833-632-2778,2027-09-05,private,37.02431,-121.56286,152120
ELEC,"Sam's Club 6428 (Medford, NY)",2950 Horseblock Rd,Medford,NY,11933,,US,P,833-632-2778,2027-09-06,private,40.82619,-72.99036,170300
CNG,South Jersey Gas,520 Green Ln,Union,NJ,7083,,US,P,609-204-8062,2027-09-07,private,40.67626,-74.24808,320206
CNG,Chevron CNG Station 387982,1767 S Old US 41,Vincennes,IN,47591,,US,E,877-872-3966,,public,38.65087,-87.5306,52206
ELEC,Karl Chevrolet Ankeny IA,1101 SE Oralabor Rd,Ankeny,IA,50021,,US,E,313-262-6722,,private,41.70207197361,-93.58044777329,351283
ELEC,"Target T0800 (College Station, TX)",2100 Texas Ave S,College Station,TX,77840,,US,E,833-632-2778,,public,30.61026,-96.31408,316275
CNG,Chevron CNG Station 387517,1155 Betteravia Rd,Santa Maria,CA,93454,,US,P,877-872-3966,2027-09-08,public,34.92386,-120.417,372070
ELEC,Iroquois Travel Plaza,2576 State Route 5S Mile Post 210W,Little Falls,NY,13365,,US,E,888-557-7099,,private,43.016755,-74.802282,320691
ELEC,"BOA Chico Main CA1-101 (Chico, CA)",400 Broadway St,Chico,CA,95928,,US,E,833-632-2778,,public,39.72761,-121.84033,193585
ELEC,Pilot Travel Center 374,2209 Highway 71,Marianna,FL,32448,,US,E,877-455-3833,,private,30.72547,-85.18625,422636
ELEC,"Wakefern Shoprite (Flemington, NJ)",272 Rt 202 & 31,Flemington,NJ,8822,,US,P,833-632-2778,2027-09-09,private,40.49768,-74.85638,316282
ELEC,19650 Restaurant Row,19650 Restaurant Row,Houston,TX,77084,,US,E,,,private,29.78743,-95.71347,388777
ELEC,Circle K - Escondido,26746 N Centre City Pkwy,Escondido,CA,92026,,US,E,833-505-2291,,public,33.196998,-117.123667,417735
ELEC,Northern Star Co-op - Remer,6790 Highway 200 NE,Remer,MN,56672,,US,E,218-566-2390,,private,47.056687,-93.923726,183607
ELEC,"Kroger-Fred Meyer 663 (Sandy, OR)",16625 SE 362nd Dr,Sandy,OR,97055,,US,E,833-632-2778,,public,45.40302,-122.29411,221266
ELEC,Combined Energy Services,430 Route 206,Newton,NJ,7860,,US,P,973-786-2121,2027-09-10,private,41.02487,-74.769287,74244
ELEC,"CircleK - Gaffney, SC",403 Shelby Hwy,Gaffney,SC,29340,,US,E,833-505-2291,,private,35.10749,-81.60318,319952
ELEC,Centre on Seventeenth,2000 E 17th St,Santa Ana,CA,92705,,US,E,877-455-3833,,private,33.758822,-117.838908,228422
CNG,Love's Travel Stop #684,1400 Industrial Park Rd,Ellsworth,IA,50075,,US,E,515-836-4800,,private,42.31176783,-93.57174129,192985
CNG,Trillium - New Castle Transit Authority,311 Mahoning Ave,New Castle,PA,16102,,US,E,800-920-1166,,public,40.982071,-80.356436,98522
ELEC,Rusty's - Santo,86837 I-20,Santo,TX,76472,,US,E,800-489-1588,,private,32.6106672,-98.1114431,422848
ELEC,Cardenas Market Hesperia,15555 Main St.,Hesperia,CA,92345,,US,E,877-455-3833,,public,34.423802,-117.325036,374871
ELEC,Pearson Fuels - VP Racing,1441 Spring St,Paso Robles,CA,93446,,US,P,805-369-2530,2027-09-11,private,35.629536,-120.69194,28346
ELEC,Pilot Travel Center 222,400 Haynes Street,Sturbridge,MA,1566,,US,P,877-455-3833,2027-09-12,private,42.06712,-72.10656,417098
ELEC,Ameristar Casino Hotel - Tesla Supercharger,4116 Washington Street,Vicksburg,MS,39180,,US,E,877-798-3752,,public,32.3143758,-90.90017,225839
ELEC,19650 Restaurant Row,19650 Restaurant Row,Houston,TX,77084,,US,E,,,private,29.78743,-95.71347,388777
CNG,A-X Mart Socorro,721 Old US Highway 85,Socorro,NM,87801,,US,P,575-835-0060,2027-09-13,private,34.04981071,-106.8921481,225409
ELEC,"BOA Mission-Sorenson CA4-160 (Hayward, CA)",26801 Mission Blvd,Hayward,CA,94544,,US,E,833-632-2778,,private,37.64532,-122.06329,192570
ELEC,Suburban Propane,1700 Highway 180 N,Deming,NM,88030,,US,E,575-546-4166,,public,32.28182,-107.76164,14687
ELEC,Fountain Square,15840 Pines Blvd,Pembroke Pines,FL,33401,,US,P,833-919-0939,2027-09-14,public,26.007274,-80.357125,420619
CNG,Clean Energy - Jacksonville Transportation Authority,100 N Myrtle Ave,Jacksonville,FL,32204,,US,E,866-809-4869,,private,30.331549,-81.678282,65440
ELEC,"Fred Meyer 667 (Bellingham, WA)",1225 W Bakerview Rd,Bellingham,WA,98226,,US,E,833-632-2778,,private,48.78928,-122.5123,168088
ELEC,"APS - Payson, AZ",400 E Highway 260,Payson,AZ,86322,,US,E,833-632-2778,,public,34.24115,-111.31799,238674
ELEC,"Walmart 1218 - Casa Grande, AZ",1741 E. Florence,Casa Grande,AZ,85122,,US,E,833-632-2778,,private,32.87867,-111.71228,127226
ELEC,Mike Groves Oil & LP Gas Co,811 E Madison Ave,Arkansas City,KS,67005,,US,E,620-442-0480,,private,37.055536,-97.029899,96945
ELEC,"Walmart 2402 - Elko, NV",2944 Mountian City Highway,Elko,NV,89801,,US,E,833-632-2778,,private,40.8401,-115.79092,121746
ELEC,"Newark, DE",132 Christiana Mall,Newark,DE,19702,,US,E,866-576-1495,,private,39.68074,-75.65528,391278
CNG,Coyne Oil & Propane - Breckenridge,8039 N Ransom Rd,Wheeler,MI,48662,,US,E,989-715-2040,,private,43.408295,-84.449729,168369
ELEC,"Target T0309 (Santa Maria, CA)",223 E Betteravia Rd,Santa Maria,CA,93454,,US,E,833-632-2778,,public,34.92237,-120.43303,193454
ELEC,Pilot Travel Center 360,11471 State Route 613W,Findlay,OH,45840,,US,E,877-455-3833,,public,41.13724,-83.66061,371375
CNG,Clean Energy - Stark Area Regional Transit Authority,1600 Gateway Blvd SE,Canton,OH,44707,,US,E,866-809-4869  330-477-2782,,private,40.78093,-81.36797,41679
ELEC,"Spokane, WA",14700 East Indiana Avenue,Spokane Valley,WA,99216,,US,E,866-576-1495,,public,47.6743272,-117.2045561,391276
CNG,Mountain West Propane Inc,1447 E 500 S,Vernal,UT,84078,,US,P,435-789-8466,2027-09-15,public,40.448915,-109.500894,153581
CNG,Fricks Butane Gas Inc,2307 E 9th St,Texarkana,AR,71854,,US,E,870-774-5892,,public,33.431073,-94.018386,98468
ELEC,Livernois EV Lot,19384 Livernois Ave,Detroit,MI,48221,,US,E,313-262-6722,,private,42.43496,-83.14137,439500
ELEC,ACE OF NEWCASTLE,3009 Bypass Rd,Newcastle,OK,73065,,US,E,405-387-5566,,private,35.28798,-97.60109,375060
ELEC,Grocery Outlet – Oxnard,920 N Ventura Rd,Oxnard,CA,93030,,US,E,877-455-3833,,public,34.209483,-119.194164,397694
CNG,Victor Valley Transit Authority,100 N Sandstone Ct,Barstow,CA,92311,,US,E,760-948-4021,,private,34.886448,-117.079423,28523
ELEC,110 E Louetta Unit A,110 E Louetta Unit A,Spring,TX,77373,,US,E,855-900-7584,,private,30.065862,-95.433076,372564
ELEC,Fischer LP Gas,23974 30th Ave,Marion,MI,49665,,US,E,231-825-0180,,private,44.1643,-85.14951,307608
ELEC,AZ Mills Mall,5000 S. Arizona Mills Circle,Tempe,AZ,85282,,US,E,833-632-2778,,private,33.37958,-111.96659,149194
CNG,True Zero - Pasadena,475 N Allen Ave,Pasadena,CA,91106,,US,E,844-878-9376,,private,34.154063,-118.113609,186364
CNG,Clean Energy - ReFuel San Jose,1170 N 4th St,San Jose,CA,95112,,US,P,866-809-4869,2027-09-16,private,37.360196,-121.903733,61368
ELEC,Blossman Gas Inc,2403 US Highway 411 S,Maryville,TN,37801,,US,E,865-774-0073,,public,35.717759,-84.013767,155669
ELEC,Sames  Ford Laredo,6001 San Dario Ave,Laredo,TX,78041,,US,P,866-816-7584,2027-09-17,public,27.559421,-99.502708,422943
ELEC,Chehalis Commerce District,1701 NW Louisiana Ave,Chehalis,WA,98532,,US,E,877-455-3833,,private,46.6797271,-122.9770999,233514
ELEC,"FPC Trowbridge-Trowbridge Crossing (Sandy Springs, GA)",7531 Roswell Rd,Sandy Springs,GA,30350,,US,P,833-632-2778,2027-09-18,public,33.96184,-84.36469,360856
CNG,Greater Dickson Gas Authority,605 E Walnut St,Dickson,TN,37055,,US,E,,,private,36.070478,-87.382391,69204
ELEC,Flying J 664,13019 Walton Verona Rd.,Walton,KY,41094,,US,E,877-455-3833,,private,38.85746,-84.62652,373142
ELEC,McFarland Ford Sales Inc,151 Portsmouth Ave,Exeter,NH,3833,,US,E,888-357-1009,,private,42.989284,-70.928032,390455
ELEC,Pike 7 Plaza- A1,8365 Leesburg Pike,Vienna,VA,22182,,US,E,877-455-3833,,private,38.92117,-77.23517,228786
ELEC,BOA Washington-Centinela CA9-160,12316 W Washington Blvd,Los Angeles,CA,90066,,US,E,833-632-2778,,public,33.99637,-118.42726,150357
ELEC,Scott Petroleum,613 Applegate St,Winona,MS,38967,,US,E,662-283-2656,,private,33.493757,-89.736679,50606
ELEC,RT 15 Fairfield SB Service Plaza,4647 Merritt Pkwy,Fairfield,CT,6825,,US,E,888-557-7099,,public,41.21901023007401,-73.2565308782959,347231
ELEC,Village Center at Dulles,2445 Centreville Rd,Herndon,VA,20171,,US,E,877-455-3833,,public,38.95025,-77.41004,228428
CNG,Fronk Oil Co,431 Highway 54 E,Guymon,OK,73942,,US,E,580-338-6536,,private,36.682398,-101.4705,53188
ELEC,"Chattanooga Plant (Chattanooga, TN)",8001 Volkswagen Dr,Chattanooga,TN,37416,,US,E,833-632-2778,,private,35.07662,-85.12893,259577
CNG,PG&E - Concord Service Center,1030 Detroit Ave,Concord,CA,94518,,US,E,800-684-4648,,public,37.956072,-122.028697,816
ELEC,"Kroger-City Market 412 (Rawlins, WY)",602 N Higley Blvd,Rawlins,WY,82301,,US,P,833-632-2778,2027-09-19,private,41.7951,-107.21669,235130
ELEC,"Hertz, Miami Rd, Ft. Lauderdale, FL",2400 Miami Rd,Ft Lauderdale,FL,33316,,US,E,833-277-8573,,public,26.092129,-80.135674,439832
ELEC,"La Quinta Grand Canyon (Williams, AZ)",1100 W Cataract Lake Rd,Williams,AZ,86046,,US,E,833-632-2778,,private,35.25147,-112.1971,184916
ELEC,Waterloo Premium Outlets,655 New York 318,Waterloo,NY,13165,,US,E,833-632-2778,,private,42.95593,-76.92097,166226
CNG,Cortez Gas Co,319 E Smokey Bear Blvd,Capitan,NM,88316,,US,E,575-354-0339,,private,33.54506797,-105.5685036,104298
ELEC,AmeriGas,2700 SW 2nd Ave,Fort Lauderdale,FL,33315,,US,E,954-527-1511,,private,26.089493,-80.142291,35729
ELEC,"Safeway #1600 (Bellevue, WA)",300 BELLEVUE WAYNE,Bellevue,WA,98004,,US,E,833-632-2778,,public,47.61332,-122.20062,184914
CNG,Alternative Vehicle Service Group - Concord,20 Broken Bridge Rd,Concord,NH,3301,,US,P,617-242-8755,2027-09-20,private,43.182787,-71.495001,87706
